mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-1244,0.8453877662335053,1.0,1.0,1,1202,0.0008319467554076539,40,26380,0.001516300227445034,0.5486688851913478
hsa-miR-1246,0.6883215619406676,1.0,1.0,19,1202,0.015806988352745424,456,26380,0.01728582259287339,0.9144481419855796
hsa-miR-1247-5p,0.6493260163930327,1.0,1.0,2,1202,0.0016638935108153079,48,26380,0.0018195602729340408,0.9144481419855797
hsa-miR-1248,0.04786502668681524,1.0,1.0,6,1202,0.004991680532445923,58,26380,0.0021986353297952996,2.2703540076883355
hsa-miR-1249-3p,0.9582753685831515,1.0,1.0,6,1202,0.004991680532445923,234,26380,0.00887035633055345,0.562737318144972
hsa-miR-1250-5p,0.7563538263606351,1.0,1.0,4,1202,0.0033277870216306157,112,26380,0.004245640636846095,0.7838126931304968
hsa-miR-1251-5p,0.7638795774841403,1.0,1.0,3,1202,0.0024958402662229617,87,26380,0.0032979529946929494,0.7567846692294451
hsa-miR-1252-5p,1.0,1.0,1.0,0,1202,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-1255a,0.9410694891294884,1.0,1.0,12,1202,0.009983361064891847,387,26380,0.014670204700530706,0.6805195475241522
hsa-miR-125a-3p,0.9999989451941733,1.0,1.0,67,1202,0.05574043261231281,2413,26380,0.09147081122062169,0.6093794497773775
hsa-miR-125a-5p,0.9999951642844666,1.0,1.0,43,1202,0.03577371048252912,1677,26380,0.06357088703563306,0.5627373181449721
hsa-miR-125b-1-3p,0.9999922329630287,1.0,1.0,53,1202,0.04409317803660566,1936,26380,0.07338893100833965,0.600815101552509
hsa-miR-125b-2-3p,0.7019546072742837,1.0,1.0,41,1202,0.03410981697171381,965,26380,0.03658074298711145,0.9324528204288189
hsa-miR-125b-5p,0.9858398401540343,1.0,1.0,67,1202,0.05574043261231281,1866,26380,0.07073540561031084,0.7880131898782486
hsa-miR-126-3p,0.7349616469249882,1.0,1.0,49,1202,0.04076539101497504,1162,26380,0.04404852160727824,0.9254655894793817
hsa-miR-126-5p,0.9988524623046634,1.0,1.0,33,1202,0.02745424292845258,1149,26380,0.043555724033358605,0.6303245678438459
hsa-miR-1260a,0.7102665048052702,1.0,1.0,4,1202,0.0033277870216306157,105,26380,0.003980288097043215,0.8360668726725299
hsa-miR-1260b,0.8315303345208516,1.0,1.0,5,1202,0.004159733777038269,153,26380,0.005799848369977255,0.7172142290082977
hsa-miR-1262,1.0,1.0,1.0,0,1202,0.0,102,26380,0.003866565579984837,0.0
hsa-miR-1263,1.0,1.0,1.0,0,1202,0.0,36,26380,0.0013646702047005307,0.0
hsa-miR-1264,0.7298199357485502,1.0,1.0,15,1202,0.012479201331114808,374,26380,0.014177407126611068,0.88021746287382
hsa-miR-1266-5p,0.999857119558029,1.0,1.0,24,1202,0.019966722129783693,987,26380,0.037414708112206214,0.5336597059611893
hsa-miR-1267,1.0,1.0,1.0,0,1202,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-1268a,0.9983483646540086,1.0,1.0,1,1202,0.0008319467554076539,137,26380,0.005193328278999242,0.1601952949463789
hsa-miR-1268b,0.9280560415001088,1.0,1.0,3,1202,0.0024958402662229617,125,26380,0.0047384382107657315,0.5267221297836938
hsa-miR-1269a,0.815421960274944,1.0,1.0,25,1202,0.020798668885191347,641,26380,0.02429871114480667,0.8559576992064707
hsa-miR-1269b,0.9998906634140087,1.0,1.0,8,1202,0.0066555740432612314,490,26380,0.018574677786201668,0.3583143740025128
hsa-miR-127-3p,0.3379354041227891,1.0,1.0,23,1202,0.01913477537437604,456,26380,0.01728582259287339,1.1069635402983333
hsa-miR-127-5p,0.6465765023835415,1.0,1.0,59,1202,0.04908485856905158,1348,26380,0.05109931766489765,0.9605775734804011
hsa-miR-1270,0.9023117992245919,1.0,1.0,43,1202,0.03577371048252912,1125,26380,0.04264594389689159,0.838853762248105
hsa-miR-1271-3p,0.8787082946085331,1.0,1.0,27,1202,0.022462562396006656,722,26380,0.027369219105382866,0.8207235401754233
hsa-miR-1271-5p,0.12368966268569435,1.0,1.0,158,1202,0.1314475873544093,3176,26380,0.12039423805913571,1.0918096204059564
hsa-miR-1273h-3p,0.49870212486100607,1.0,1.0,5,1202,0.004159733777038269,102,26380,0.003866565579984837,1.0758213435124466
hsa-miR-1273h-5p,0.7034319747987532,1.0,1.0,39,1202,0.0324459234608985,920,26380,0.034874905231235785,0.9303515879331549
hsa-miR-1275,0.9939077222424668,1.0,1.0,26,1202,0.021630615640599003,876,26380,0.033206974981046244,0.6513877175787691
hsa-miR-1276,0.9618422980744346,1.0,1.0,4,1202,0.0033277870216306157,176,26380,0.00667172100075815,0.498789895628498
hsa-miR-1277-3p,0.282618691164233,1.0,1.0,5,1202,0.004159733777038269,78,26380,0.0029567854435178166,1.40684329536243
hsa-miR-1277-5p,0.14396105110874766,1.0,1.0,3,1202,0.0024958402662229617,29,26380,0.0010993176648976498,2.2703540076883355
hsa-miR-1278,1.0,1.0,1.0,0,1202,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-128-1-5p,0.9958838962478427,1.0,1.0,58,1202,0.048252911813643926,1730,26380,0.06557998483699773,0.7357871755167207
hsa-miR-128-2-5p,0.8047202213462925,1.0,1.0,1,1202,0.0008319467554076539,35,26380,0.001326762699014405,0.6270501545043974
hsa-miR-128-3p,0.8846851797484793,1.0,1.0,187,1202,0.15557404326123128,4425,26380,0.1677407126611069,0.9274674036680861
hsa-miR-1282,0.9392714362717203,1.0,1.0,1,1202,0.0008319467554076539,60,26380,0.002274450341167551,0.36577925679423184
hsa-miR-1283,0.9705754798562285,1.0,1.0,3,1202,0.0024958402662229617,151,26380,0.005724033358605004,0.43602825313219684
hsa-miR-1284,0.17571315724169195,1.0,1.0,13,1202,0.010815307820299502,213,26380,0.008074298711144807,1.3394733347394405
hsa-miR-1285-3p,0.9999994099049747,1.0,1.0,103,1202,0.08569051580698835,3400,26380,0.1288855193328279,0.6648575902906919
hsa-miR-1285-5p,0.6685052567221508,1.0,1.0,10,1202,0.008319467554076539,242,26380,0.009173616376042457,0.9068907193245417
hsa-miR-1286,0.8295446327532736,1.0,1.0,3,1202,0.0024958402662229617,98,26380,0.0037149355572403337,0.6718394512547115
hsa-miR-1287-3p,0.37394833272132294,1.0,1.0,13,1202,0.010815307820299502,254,26380,0.009628506444275967,1.1232591350374048
hsa-miR-1287-5p,0.999991519305305,1.0,1.0,33,1202,0.02745424292845258,1365,26380,0.05174374526156179,0.5305808999652594
hsa-miR-1288-3p,1.0,1.0,1.0,0,1202,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-129-1-3p,0.7351339038788554,1.0,1.0,26,1202,0.021630615640599003,633,26380,0.023995451099317666,0.9014465096350738
hsa-miR-129-2-3p,0.060205381751853686,1.0,1.0,131,1202,0.10898502495840266,2521,26380,0.09556482183472327,1.140430368267617
hsa-miR-129-5p,0.888692953359801,1.0,1.0,12,1202,0.009983361064891847,355,26380,0.013457164518574679,0.7418621546249209
hsa-miR-1290,0.9955842601551095,1.0,1.0,23,1202,0.01913477537437604,810,26380,0.03070507960576194,0.6231794745383209
hsa-miR-1291,0.47276008396229147,1.0,1.0,3,1202,0.0024958402662229617,56,26380,0.0021228203184230476,1.1757190396957453
hsa-miR-1292-5p,0.9991473207732081,1.0,1.0,11,1202,0.009151414309484194,525,26380,0.01990144048521607,0.45983677996989153
hsa-miR-1293,0.9934377040429941,1.0,1.0,9,1202,0.0074875207986688855,391,26380,0.014821834723275208,0.5051682830406271
hsa-miR-1294,0.045564821834723275,1.0,1.0,1,1202,0.0008319467554076539,1,26380,3.7907505686125855e-05,21.94675540765391
hsa-miR-1295a,0.7119439143432855,1.0,1.0,2,1202,0.0016638935108153079,54,26380,0.002047005307050796,0.8128427928760708
hsa-miR-1296-3p,0.858279029842846,1.0,1.0,3,1202,0.0024958402662229617,104,26380,0.003942380591357089,0.6330794829130936
hsa-miR-1296-5p,0.9999666879309731,1.0,1.0,41,1202,0.03410981697171381,1536,26380,0.05822592873388931,0.5858183409595119
hsa-miR-1297,0.6512339164855734,1.0,1.0,12,1202,0.009983361064891847,285,26380,0.010803639120545869,0.9240739119012172
hsa-miR-1298-5p,0.931231461589195,1.0,1.0,9,1202,0.0074875207986688855,299,26380,0.01133434420015163,0.6606046778223585
hsa-miR-1299,0.9607593093538533,1.0,1.0,12,1202,0.009983361064891847,406,26380,0.015390447308567097,0.6486725736252387
hsa-miR-1301-3p,0.9999816536685983,1.0,1.0,122,1202,0.10149750415973377,3690,26380,0.13987869598180439,0.7256108833966876
hsa-miR-1302,0.9519292421936879,1.0,1.0,1,1202,0.0008319467554076539,65,26380,0.0024639878695981803,0.3376423908869833
hsa-miR-1303,0.9189816934754956,1.0,1.0,16,1202,0.013311148086522463,475,26380,0.01800606520090978,0.7392591295209738
hsa-miR-1304-3p,0.9999985300544094,1.0,1.0,29,1202,0.024126455906821963,1313,26380,0.049772554965883245,0.4847341255308175
hsa-miR-1304-5p,0.8084425882234665,1.0,1.0,9,1202,0.0074875207986688855,250,26380,0.009476876421531463,0.7900831946755408
hsa-miR-1305,0.24267317377206238,1.0,1.0,7,1202,0.005823627287853577,111,26380,0.00420773313115997,1.3840296203024987
hsa-miR-1306-3p,0.8934144584806092,1.0,1.0,3,1202,0.0024958402662229617,113,26380,0.004283548142532221,0.5826572232120507
hsa-miR-1306-5p,0.7720877721577426,1.0,1.0,7,1202,0.005823627287853577,191,26380,0.007240333586050038,0.8043313500187297
hsa-miR-1307-3p,0.9981278381695857,1.0,1.0,14,1202,0.011647254575707155,589,26380,0.02232752084912813,0.521654627686171
hsa-miR-1307-5p,0.9968696545713647,1.0,1.0,11,1202,0.009151414309484194,479,26380,0.018157695223654284,0.5039964707394426
hsa-miR-130a-3p,0.2060484809841294,1.0,1.0,260,1202,0.21630615640599002,5449,26380,0.20655799848369977,1.047193320974494
hsa-miR-130a-5p,0.4038361779246749,1.0,1.0,8,1202,0.0066555740432612314,154,26380,0.005837755875663381,1.1400911900079953
hsa-miR-130b-3p,0.9085210799178949,1.0,1.0,274,1202,0.22795341098169716,6426,26380,0.24359363153904473,0.9357938035632075
hsa-miR-130b-5p,0.9999972979550829,1.0,1.0,42,1202,0.03494176372712146,1673,26380,0.06341925701288856,0.5509645709034453
hsa-miR-132-3p,0.9989731858709034,1.0,1.0,109,1202,0.09068219633943428,3096,26380,0.11736163760424564,0.7726732362513812
hsa-miR-132-5p,0.6286992937506082,1.0,1.0,15,1202,0.012479201331114808,349,26380,0.013229719484457923,0.9432702897272454
hsa-miR-1323,0.845901387636261,1.0,1.0,2,1202,0.0016638935108153079,72,26380,0.0027293404094010615,0.609632094657053
hsa-miR-133a-3p,0.7368195086377674,1.0,1.0,66,1202,0.05490848585690516,1550,26380,0.05875663381349507,0.9345070044549407
hsa-miR-133a-5p,0.8787466581395067,1.0,1.0,9,1202,0.0074875207986688855,273,26380,0.010348749052312358,0.7235194090435355
hsa-miR-133b,0.3633126035223443,1.0,1.0,44,1202,0.036605657237936774,910,26380,0.03449583017437453,1.0611617999305187
hsa-miR-134-3p,1.0,1.0,1.0,0,1202,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-134-5p,0.8639632965351671,1.0,1.0,35,1202,0.029118136439267885,905,26380,0.0343062926459439,0.8487695461523611
hsa-miR-1343-3p,2.9059541942918633e-05,0.035743236589789916,0.035743236589789916,93,1202,0.07737104825291181,1333,26380,0.05053070507960576,1.5311689819293426
hsa-miR-135a-2-3p,0.9970290966111416,1.0,1.0,28,1202,0.02329450915141431,966,26380,0.036618650492797576,0.6361378379030118
hsa-miR-135a-3p,1.0,1.0,1.0,0,1202,0.0,22,26380,0.0008339651250947687,0.0
hsa-miR-135a-5p,0.8743097349539292,1.0,1.0,23,1202,0.01913477537437604,622,26380,0.02357846853677028,0.8115359716656592
hsa-miR-135b-3p,0.9999027331317343,1.0,1.0,56,1202,0.04658901830282862,1894,26380,0.07179681576952236,0.6489008990647408
hsa-miR-135b-5p,0.9999999998924282,1.0,1.0,45,1202,0.03743760399334443,2146,26380,0.08134950720242608,0.46020689345033833
hsa-miR-136-3p,0.8584344804589057,1.0,1.0,26,1202,0.021630615640599003,686,26380,0.026004548900682337,0.8318012253629762
hsa-miR-136-5p,0.7463572132169567,1.0,1.0,12,1202,0.009983361064891847,307,26380,0.011637604245640637,0.8578536315695339
hsa-miR-137-3p,0.9188872862473494,1.0,1.0,11,1202,0.009151414309484194,345,26380,0.013078089461713419,0.6997516216933132
hsa-miR-137-5p,0.6336470166719993,1.0,1.0,3,1202,0.0024958402662229617,71,26380,0.0026914329037149355,0.9273276932811512
hsa-miR-138-1-3p,0.8834906510080058,1.0,1.0,10,1202,0.008319467554076539,301,26380,0.011410159211523881,0.7291280866330203
hsa-miR-138-2-3p,0.173384642285457,1.0,1.0,34,1202,0.028286189683860232,629,26380,0.023843821076573162,1.1863111031164275
hsa-miR-138-5p,0.9981124832365768,1.0,1.0,145,1202,0.12063227953410982,3919,26380,0.1485595147839272,0.8120131498111297
hsa-miR-139-3p,0.34243669651600384,1.0,1.0,54,1202,0.04492512479201331,1116,26380,0.04230477634571645,1.0619397777897055
hsa-miR-139-5p,0.9171763138836979,1.0,1.0,346,1202,0.2878535773710483,8056,26380,0.30538286580742985,0.9425989785313126
hsa-miR-140-3p,0.9999996427597478,1.0,1.0,57,1202,0.04742096505823627,2185,26380,0.08282789992418499,0.5725240541127107
hsa-miR-140-5p,0.9865686874045984,1.0,1.0,76,1202,0.0632279534109817,2090,26380,0.07922668688400303,0.7980638330055968
hsa-miR-141-3p,0.9939652468353598,1.0,1.0,70,1202,0.05823627287853577,2004,26380,0.0759666413949962,0.7666032328022823
hsa-miR-141-5p,0.9999999999999798,1.0,1.0,62,1202,0.051580698835274545,2962,26380,0.11228203184230477,0.4593851570812095
hsa-miR-142-3p,0.9906121846350365,1.0,1.0,77,1202,0.06405990016638935,2143,26380,0.0812357846853677,0.7885675064812651
hsa-miR-142-5p,0.6269192014494935,1.0,1.0,212,1202,0.17637271214642264,4736,26380,0.17952994692949203,0.9824138822682916
hsa-miR-143-3p,0.9976818471391211,1.0,1.0,77,1202,0.06405990016638935,2246,26380,0.08514025777103866,0.7524043483478856
hsa-miR-143-5p,0.9139844863138297,1.0,1.0,21,1202,0.01747088186356073,598,26380,0.02266868840030326,0.7707054574594182
hsa-miR-144-3p,0.9266957043010418,1.0,1.0,4,1202,0.0033277870216306157,155,26380,0.005875663381349507,0.5663678814878429
hsa-miR-144-5p,0.5220680789532122,1.0,1.0,30,1202,0.024958402662229616,657,26380,0.024905231235784687,1.002134950121183
hsa-miR-145-3p,0.9999999996353314,1.0,1.0,77,1202,0.06405990016638935,3037,26380,0.11512509476876422,0.5564373284126938
hsa-miR-145-5p,0.7790595676898888,1.0,1.0,55,1202,0.045757071547420966,1322,26380,0.050113722517058375,0.9130647106058738
hsa-miR-1468-3p,1.0,1.0,1.0,0,1202,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-1468-5p,0.9501829030610867,1.0,1.0,5,1202,0.004159733777038269,198,26380,0.0075056861258529185,0.5542109951427755
hsa-miR-146a-3p,0.9517688641670609,1.0,1.0,2,1202,0.0016638935108153079,103,26380,0.003904473085670963,0.42615059043988174
hsa-miR-146a-5p,0.05140776507218669,1.0,1.0,243,1202,0.2021630615640599,4849,26380,0.18381349507202427,1.0998270909589398
hsa-miR-146b-3p,0.8591772020713407,1.0,1.0,1,1202,0.0008319467554076539,42,26380,0.001592115238817286,0.5225417954203312
hsa-miR-146b-5p,0.9985307680437004,1.0,1.0,111,1202,0.09234608985024959,3118,26380,0.1181956027293404,0.7812988615296934
hsa-miR-147a,0.8987663547965055,1.0,1.0,109,1202,0.09068219633943428,2665,26380,0.1010235026535254,0.8976346489434432
hsa-miR-147b-3p,0.9981731545035187,1.0,1.0,68,1202,0.056572379367720464,2036,26380,0.07717968157695224,0.7329957601770462
hsa-miR-148a-3p,0.9975475641722109,1.0,1.0,232,1202,0.1930116472545757,5941,26380,0.22520849128127368,0.857035390435231
hsa-miR-148a-5p,0.9999982502147705,1.0,1.0,56,1202,0.04658901830282862,2087,26380,0.07911296436694465,0.588892334848404
hsa-miR-148b-3p,0.9894414031182214,1.0,1.0,242,1202,0.20133111480865223,6011,26380,0.2278620166793025,0.8835659305693305
hsa-miR-148b-5p,0.9999999993423085,1.0,1.0,133,1202,0.11064891846921797,4522,26380,0.1714177407126611,0.645492806107468
hsa-miR-149-3p,0.6245863480875502,1.0,1.0,1,1202,0.0008319467554076539,21,26380,0.000796057619408643,1.0450835908406624
hsa-miR-149-5p,0.9999981396729285,1.0,1.0,44,1202,0.036605657237936774,1746,26380,0.06618650492797575,0.5530682920600068
hsa-miR-150-3p,0.9530030517761352,1.0,1.0,5,1202,0.004159733777038269,200,26380,0.0075815011372251705,0.5486688851913477
hsa-miR-150-5p,0.36844915869759726,1.0,1.0,42,1202,0.03494176372712146,869,26380,0.032941622441243365,1.0607177527289575
hsa-miR-151a-3p,0.9999347885491916,1.0,1.0,76,1202,0.0632279534109817,2442,26380,0.09257012888551933,0.6830276048246099
hsa-miR-151a-5p,0.9999999999980776,1.0,1.0,66,1202,0.05490848585690516,2922,26380,0.11076573161485974,0.4957172679346879
hsa-miR-151b,0.9999956942887757,1.0,1.0,58,1202,0.048252911813643926,2101,26380,0.07964366944655042,0.605859977936186
hsa-miR-152-3p,0.9865519214828586,1.0,1.0,135,1202,0.11231281198003328,3500,26380,0.1326762699014405,0.8465177085809364
hsa-miR-152-5p,0.9826946716977749,1.0,1.0,14,1202,0.011647254575707155,498,26380,0.018877937831690676,0.6169770596529212
hsa-miR-153-3p,0.9698773822402688,1.0,1.0,29,1202,0.024126455906821963,866,26380,0.032827899924184986,0.7349375367459162
hsa-miR-153-5p,0.8893787834456561,1.0,1.0,6,1202,0.004991680532445923,197,26380,0.007467778620166793,0.6684290987102713
hsa-miR-1537-3p,1.0,1.0,1.0,0,1202,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-1537-5p,1.0,1.0,1.0,0,1202,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-154-3p,0.9661241988706726,1.0,1.0,11,1202,0.009151414309484194,385,26380,0.014594389689158454,0.6270501545043975
hsa-miR-154-5p,0.6109312295629739,1.0,1.0,15,1202,0.012479201331114808,345,26380,0.013078089461713419,0.9542067568545178
hsa-miR-155-3p,0.9618110413066494,1.0,1.0,2,1202,0.0016638935108153079,109,26380,0.004131918119787718,0.40269275977346625
hsa-miR-155-5p,0.34412175574818216,1.0,1.0,205,1202,0.17054908485856904,4379,26380,0.16599696739954511,1.0274228953114983
hsa-miR-15a-3p,0.5863068964745531,1.0,1.0,68,1202,0.056572379367720464,1522,26380,0.05769522365428355,0.9805383493564165
hsa-miR-15a-5p,0.8096750403124957,1.0,1.0,502,1202,0.4176372712146423,11329,26380,0.42945413191811976,0.972483998114773
hsa-miR-15b-3p,0.9989655794794048,1.0,1.0,209,1202,0.17387687188019968,5488,26380,0.2080363912054587,0.8358002697156828
hsa-miR-15b-5p,0.9557399420667522,1.0,1.0,416,1202,0.34608985024958405,9728,26380,0.36876421531463227,0.9385125667746739
hsa-miR-16-1-3p,0.9918608223107667,1.0,1.0,59,1202,0.04908485856905158,1709,26380,0.06478392721758908,0.7576703154192983
hsa-miR-16-2-3p,0.9892214838098532,1.0,1.0,27,1202,0.022462562396006656,873,26380,0.03309325246398787,0.6787656311645539
hsa-miR-16-5p,0.9955160078069737,1.0,1.0,405,1202,0.3369384359400998,9811,26380,0.3719105382865807,0.9059663581795774
hsa-miR-17-3p,0.9999175964656684,1.0,1.0,95,1202,0.07903494176372712,2916,26380,0.11053828658074298,0.7150006048446919
hsa-miR-17-5p,0.9223542113013434,1.0,1.0,435,1202,0.36189683860232946,10048,26380,0.3808946171341926,0.9501232685439341
hsa-miR-181a-2-3p,0.999961555294578,1.0,1.0,47,1202,0.039101497504159734,1696,26380,0.06429112964366945,0.6081942831130505
hsa-miR-181a-3p,0.9466203494455316,1.0,1.0,33,1202,0.02745424292845258,929,26380,0.035216072782410915,0.779594110282647
hsa-miR-181a-5p,0.9765410440937423,1.0,1.0,290,1202,0.24126455906821964,7001,26380,0.2653904473085671,0.9090928536237158
hsa-miR-181b-2-3p,0.9236411786779517,1.0,1.0,2,1202,0.0016638935108153079,91,26380,0.0034495830174374525,0.48234627269569036
hsa-miR-181b-3p,0.9948182205466928,1.0,1.0,25,1202,0.020798668885191347,857,26380,0.032486732373009856,0.6402204027903707
hsa-miR-181b-5p,0.9792379641802444,1.0,1.0,301,1202,0.2504159733777038,7267,26380,0.2754738438210766,0.9090372062341856
hsa-miR-181c-3p,0.9515197955441465,1.0,1.0,17,1202,0.014143094841930116,529,26380,0.020053070507960576,0.7052832550663828
hsa-miR-181c-5p,0.9987328359272447,1.0,1.0,89,1202,0.0740432612312812,2587,26380,0.09806671721000758,0.7550294670588319
hsa-miR-181d-5p,0.9718430185586413,1.0,1.0,218,1202,0.18136439267886856,5338,26380,0.2023502653525398,0.8962893740855288
hsa-miR-182-3p,0.999999999999995,1.0,1.0,32,1202,0.026622296173044926,2040,26380,0.07733131159969674,0.34426282992398294
hsa-miR-182-5p,0.999994893835273,1.0,1.0,297,1202,0.24708818635607321,7988,26380,0.3028051554207733,0.8159972904448187
hsa-miR-1827,0.6360271789046489,1.0,1.0,5,1202,0.004159733777038269,119,26380,0.004510993176648976,0.9221325801535256
hsa-miR-183-3p,0.9999715169776093,1.0,1.0,58,1202,0.048252911813643926,2010,26380,0.07619408642911296,0.6332894595243417
hsa-miR-183-5p,0.999999574348457,1.0,1.0,248,1202,0.20632279534109818,7009,26380,0.2656937073540561,0.7765437781563946
hsa-miR-184,0.28137078650781655,1.0,1.0,20,1202,0.016638935108153077,379,26380,0.014366944655041698,1.1581401270529768
hsa-miR-1843,0.7890415248792596,1.0,1.0,75,1202,0.06239600665557404,1786,26380,0.06770280515542078,0.9216162685185012
hsa-miR-185-3p,0.981126676756089,1.0,1.0,29,1202,0.024126455906821963,894,26380,0.03388931008339651,0.7119193588612566
hsa-miR-185-5p,0.9998773479361388,1.0,1.0,150,1202,0.12479201331114809,4254,26380,0.16125852918877936,0.7738630256577543
hsa-miR-186-3p,0.9048191888445265,1.0,1.0,6,1202,0.004991680532445923,203,26380,0.0076952236542835485,0.6486725736252387
hsa-miR-186-5p,0.9999880696203756,1.0,1.0,100,1202,0.08319467554076539,3158,26380,0.11971190295678544,0.6949574226616184
hsa-miR-187-3p,0.9961588961219373,1.0,1.0,14,1202,0.011647254575707155,561,26380,0.021266110689916604,0.5476908657881546
hsa-miR-187-5p,0.40950802124331687,1.0,1.0,5,1202,0.004159733777038269,92,26380,0.0034874905231235785,1.1927584460681473
hsa-miR-188-3p,1.0,1.0,1.0,0,1202,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-188-5p,0.9870012073086721,1.0,1.0,22,1202,0.018302828618968387,730,26380,0.027672479150871874,0.6614090670799808
hsa-miR-18a-3p,0.9972615033443195,1.0,1.0,28,1202,0.02329450915141431,970,26380,0.03677028051554208,0.633514589086917
hsa-miR-18a-5p,0.8775750891949237,1.0,1.0,417,1202,0.3469217970049917,9556,26380,0.3622441243366187,0.9577016539338301
hsa-miR-18b-3p,0.3668935584640021,1.0,1.0,2,1202,0.0016638935108153079,28,26380,0.0010614101592115238,1.5676253862609937
hsa-miR-18b-5p,0.3043876028529332,1.0,1.0,354,1202,0.2945091514143095,7587,26380,0.28760424564063686,1.0240083582851567
hsa-miR-1908-5p,0.7953849408045429,1.0,1.0,1,1202,0.0008319467554076539,34,26380,0.001288855193328279,0.645492806107468
hsa-miR-1909-3p,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-1909-5p,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-190a-3p,0.4795505116878361,1.0,1.0,1,1202,0.0008319467554076539,14,26380,0.0005307050796057619,1.5676253862609937
hsa-miR-190a-5p,0.9563264168904014,1.0,1.0,14,1202,0.011647254575707155,455,26380,0.017247915087187263,0.6752847817739664
hsa-miR-190b-3p,1.0,1.0,1.0,0,1202,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-190b-5p,0.7214040517829202,1.0,1.0,11,1202,0.009151414309484194,277,26380,0.01050037907505686,0.8715318031920326
hsa-miR-191-3p,0.8700662564241397,1.0,1.0,13,1202,0.010815307820299502,372,26380,0.014101592115238818,0.7669565061814538
hsa-miR-191-5p,0.9941465809608196,1.0,1.0,304,1202,0.2529118136439268,7498,26380,0.28423047763457165,0.8898124358397957
hsa-miR-1910-3p,1.0,1.0,1.0,0,1202,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-1910-5p,0.9999999989072752,1.0,1.0,21,1202,0.01747088186356073,1293,26380,0.04901440485216073,0.35644382332616553
hsa-miR-1911-5p,0.8371004921274838,1.0,1.0,12,1202,0.009983361064891847,334,26380,0.012661106899166035,0.7885061823109188
hsa-miR-1912-3p,0.9661241988706726,1.0,1.0,11,1202,0.009151414309484194,385,26380,0.014594389689158454,0.6270501545043975
hsa-miR-1912-5p,0.8520864425062666,1.0,1.0,6,1202,0.004991680532445923,185,26380,0.007012888551933283,0.7117866618698565
hsa-miR-1914-3p,0.5521810066608573,1.0,1.0,3,1202,0.0024958402662229617,63,26380,0.0023881728582259287,1.0450835908406624
hsa-miR-1914-5p,0.3668935584640021,1.0,1.0,2,1202,0.0016638935108153079,28,26380,0.0010614101592115238,1.5676253862609937
hsa-miR-1915-5p,0.045564821834723275,1.0,1.0,1,1202,0.0008319467554076539,1,26380,3.7907505686125855e-05,21.94675540765391
hsa-miR-192-3p,0.7139590741471924,1.0,1.0,18,1202,0.014975041597337771,440,26380,0.016679302501895376,0.8978218121312963
hsa-miR-192-5p,0.9960478351730633,1.0,1.0,72,1202,0.059900166389351084,2084,26380,0.07899924184988628,0.7582372309746073
hsa-miR-193a-3p,0.999416098964639,1.0,1.0,126,1202,0.1048252911813644,3554,26380,0.13472327520849128,0.7780785541261657
hsa-miR-193a-5p,0.9224561365829352,1.0,1.0,28,1202,0.02329450915141431,779,26380,0.02952994692949204,0.7888435833303074
hsa-miR-193b-3p,0.999985411206247,1.0,1.0,149,1202,0.12396006655574043,4376,26380,0.16588324488248674,0.7472729789169179
hsa-miR-193b-5p,0.9984230573850676,1.0,1.0,37,1202,0.030782029950083195,1241,26380,0.04704321455648219,0.6543351733144195
hsa-miR-194-3p,0.9526310093589945,1.0,1.0,9,1202,0.0074875207986688855,315,26380,0.011940864291129644,0.6270501545043975
hsa-miR-194-5p,0.9976300056362942,1.0,1.0,203,1202,0.16888519134775373,5269,26380,0.19973464746019712,0.845547798017412
hsa-miR-195-3p,0.9527081172148684,1.0,1.0,27,1202,0.022462562396006656,787,26380,0.029833206974981045,0.7529382414315827
hsa-miR-195-5p,0.9995467399031496,1.0,1.0,250,1202,0.2079866888519135,6522,26380,0.2472327520849128,0.8412586402811221
hsa-miR-196a-1-3p,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-196a-3p,0.9831849723044852,1.0,1.0,4,1202,0.0033277870216306157,201,26380,0.0076194086429112965,0.4367513513960977
hsa-miR-196a-5p,0.9999859474066759,1.0,1.0,371,1202,0.3086522462562396,9613,26380,0.3644048521607278,0.847003667558473
hsa-miR-196b-3p,0.5259232502959933,1.0,1.0,1,1202,0.0008319467554076539,16,26380,0.0006065200909780137,1.3716722129783694
